Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Addison Barger","TOR",115.926,474.92,429.837,102.702,59.9115,24.4773,0.910239,17.403,57.199,59.8064,38.2661,1.95359,115.189,3.71049,2.63205,0.474317,6.45122,3.95037,1.26839,0.238933,0.0805738,0.242544,0.332203,0.304943,0.421576,0.313653,0.726519,0.182643,3.65057,0.284447,-0.0855889,-0.389091,56.3461,0.230681,101.212,-0.47468,-0.327342,0.20347031950950623,-3.083332508802414,1.37775,205,2.88576,-1.25402,0.245645,2.88576,1.25402,4.67247,512.7,4.419827586,512.7,4.419827586,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Kerry Carpenter","DET",116.426,477.96,438.232,110.776,64.567,19.391,3.32981,23.488,61.2825,69.8547,30.3074,1.44203,114.226,6.26453,2.96889,0.186973,5.9404,2.26909,1.18916,0.252779,0.06341,0.238986,0.265329,0.308405,0.473015,0.333519,0.78142,0.220236,4.14398,0.287616,-0.118885,-0.691332,64.4158,7.94116,114.042,-0.810217,-0.566822,7.099942743778229,-10.371664106845856,1.34836,239.38999938964844,1.07701,-0.345985,0.606465,1.07701,0.345985,4.19138,581,5.008620689,581,5.008620689,,,,,,,,,,,,,,,,,,,"Kerry Carpenter","25961",681481
"Davis Schneider","TOR",88.1676,332.563,285.702,62.7496,35.4079,12.6155,0.94658,13.7796,40.1206,39.1658,40.45,0.00247931,94.3166,3.78616,2.19662,0.428954,3.37742,4.16309,1.04821,0.219633,0.121631,0.283605,0.428875,0.322116,0.415108,0.323112,0.737224,0.195475,4.10633,0.272355,-0.193892,-0.122411,42.0104,2.71551,107.727,-0.316303,0.937245,2.7125479876995087,-1.0149354934692383,1.34479,999,2.34056,-0.649203,0.624993,2.34056,0.649203,4.16668,378.6,4.302272727,378.6,4.302272727,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Danny Jansen","TEX",90.0137,332.871,289.52,60.955,36.2652,12.3585,0.180595,12.1508,36.3996,37.8353,35.9119,0.123197,77.8868,4.6528,2.08548,0.701267,4.01681,0.803299,0.181496,0.210538,0.107885,0.233985,0.461078,0.305626,0.380378,0.303038,0.686004,0.16984,2.11557,0.242123,-0.391453,-0.420059,36.6241,-2.70721,94.7008,-0.811512,-2.48786,-2.8905508518218994,4.457637548446655,1.33252,999,2.31835,-1.4266,0.576061,2.31835,1.4266,4.23192,324.1,3.601111111,324.1,3.601111111,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Jonathan India","KCR",124.518,524.933,454.149,110.635,73.283,24.0866,1.20353,12.0617,62.6781,51.0203,53.3653,0.00396243,101.146,12.5367,3.74505,1.1374,9.36285,5.47038,2.39286,0.243609,0.101661,0.192683,0.527608,0.337033,0.381623,0.319316,0.718656,0.138014,3.7407,0.285979,0.483577,-0.804668,64.6933,2.66838,104.062,-0.32109,-2.95709,2.1988033950328827,-7.067817449569702,1.31952,610.219970703125,3.22191,-0.930591,0.279014,3.22191,0.930591,4.62798,557.6,4.4608,557.6,4.4608,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"José Caballero","NYY",93.4685,352.452,303.481,68.2281,46.8587,13.9437,0.96431,6.46129,44.6479,29.8411,37.9533,0.255647,88.851,6.27272,2.29685,2.44799,2.82715,37.2885,8.27979,0.224818,0.107684,0.252094,0.427157,0.321294,0.340991,0.297629,0.662285,0.116173,6.94857,0.293477,-1.07959,3.46735,37.2307,-4.41421,89.164,2.38777,0.321435,-2.126138687133789,3.009570926427841,1.31082,206.66000366210938,3.94743,0.811156,2.19787,3.94743,-0.811156,2.0695,360.4,3.875268817,360.4,3.875268817,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Gavin Lux","TBR",110.563,446.868,397.436,100.27,70.7641,20.6284,2.23267,6.64524,51.0508,42.643,44.9253,0.23805,98.6014,1.71029,2.27196,0.524097,7.29993,3.05141,0.942008,0.252293,0.100534,0.22065,0.455625,0.329132,0.365593,0.308179,0.694725,0.1133,3.91222,0.317954,0.0916921,-0.548949,51.0317,-1.76914,96.411,-0.457257,-1.90125,-2.3527959287166595,-0.14253568649291992,1.29206,999,1.7753,-0.159731,0.684545,1.7753,0.159731,4.08727,445,4.009009009,445,4.009009009,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Jo Adell","LAA",139.167,565.513,515.463,120.414,67.2848,21.7473,1.47994,29.9017,68.4264,82.6405,38.2966,0.966569,154.905,8.39042,2.89183,0.471456,7.58083,8.53416,3.26625,0.233603,0.06772,0.273918,0.247227,0.295732,0.455563,0.322188,0.751295,0.22196,4.27601,0.271361,-0.168548,-0.37678,71.0132,4.19341,105.309,-0.545328,-5.11542,2.99328351020813,-10.060001850128174,1.2684,122.31999969482422,2.39891,-1.18451,1.04209,2.39891,1.18451,3.61054,655.2,4.713669064,655.2,4.713669064,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Nolan Schanuel","LAA",140.618,597.898,515.933,134.434,97.3067,23.2631,1.35257,12.5111,70.7013,56.2144,65.6731,2.92972,84.2215,9.15432,4.23794,2.89966,12.0085,6.04498,1.66062,0.260564,0.10984,0.140863,0.779767,0.3517,0.383645,0.325333,0.735345,0.123081,3.66716,0.287934,-0.920679,-0.588087,76.6063,5.95995,107.475,-1.50877,-1.34037,3.7588908672332764,-12.190532565116882,1.2428,545.1699829101562,3.03422,-0.0578201,0.596389,3.03422,0.0578201,4.20481,659.8,4.679432624,659.8,4.679432624,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Brayan Rocchio","CLE",123.267,471.417,422.215,97.8386,66.4124,21.7362,1.68324,8.00681,50.2172,45.091,35.1757,0.427534,91.5966,6.95896,4.06812,2.99899,8.01434,10.9533,4.21534,0.231727,0.0746171,0.194301,0.384029,0.298822,0.348073,0.286008,0.646895,0.116346,4.8354,0.274984,0.0512959,-0.249367,45.3495,-10.352,82.7488,-0.198071,-0.398377,-9.783197328448296,5.061380594968796,1.17696,999,1.47567,-2.60137,0.631534,1.47567,2.60137,4.15795,412.9,3.356910569,412.9,3.356910569,,,,,,,,,,,,,,,,,,,"Brayan Rocchio","23690",677587
"Samuel Basallo","BAL",109.35,423.665,383.654,91.9816,57.2137,18.29,0.400756,16.0771,49.8162,55.2414,32.9264,1.78857,103.655,3.7338,2.71885,0.631978,8.51223,2.51322,0.950223,0.239752,0.0777181,0.244662,0.317655,0.304094,0.41523,0.310989,0.719324,0.175478,3.01749,0.284669,-0.0356459,-0.494407,49.3484,-0.710852,100.217,-0.530053,0.129707,-0.42192845046520233,-2.8558791130781174,1.15655,175.0500030517578,2.65012,0.423966,0.365169,2.65012,-0.423966,4.51311,447.7,4.107339449,447.7,4.107339449,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
"Christian Walker","HOU",134.459,564.304,504.912,116.654,69.0991,21.3484,0.770281,25.4361,66.5205,77.1408,46.086,1.51746,144.405,8.15468,4.92804,0.223333,8.2879,2.93621,1.0055,0.231038,0.0816687,0.2559,0.319144,0.302961,0.427502,0.315436,0.730464,0.196464,2.89101,0.268289,-0.567806,-0.62876,67.7676,1.0907,102.411,-1.19657,1.73132,0.40697383880615234,-8.692457556724548,1.13945,205.55999755859375,3.10459,0.921498,0.940912,3.10459,-0.921498,3.74545,616.7,4.602238805,616.7,4.602238805,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Cole Young","SEA",97.9213,375.17,330.17,76.5859,52.16,16.02,1.71473,6.69119,39.3251,35.8542,35.6374,0.777772,66.5051,4.68139,2.67262,2.00838,6.0687,4.94348,1.87239,0.231959,0.0949901,0.177266,0.535861,0.313282,0.351664,0.295174,0.664946,0.119705,4.34908,0.269192,0.119208,-0.38346,38.8826,-5.44666,94.4095,-0.264252,-0.746657,-2.7362714409828186,0.8724120855331421,1.13044,999,2.84376,-0.990447,0.69018,2.84376,0.990447,4.07976,351.7,3.58877551,351.7,3.58877551,,,,,,,,,,,,,,,,,,,"Cole Young","31680",702284
"Parker Meadows","DET",118.423,467.78,418.429,94.1644,60.6721,16.9931,4.94376,11.5554,55.2838,44.1594,42.3831,0.746811,118.672,2.53102,3.24185,1.1953,3.42701,12.493,2.92129,0.225043,0.0906047,0.253691,0.357145,0.298078,0.372133,0.293679,0.67021,0.14709,6.49591,0.283448,0.348449,0.610166,47.9128,-7.35898,86.5974,0.958614,-0.582077,-6.430707573890686,1.2454428672790527,1.11674,999,2.41559,-0.279373,0.683409,2.41559,0.279373,4.08879,448.4,3.8,448.4,3.8,,,,,,,,,,,,,,,,,,,"Parker Meadows","23800",678009
"Zach McKinstry","DET",113.25,436.219,391.123,91.1618,60.2344,17.2281,5.12624,8.57309,51.944,39.1377,36.6316,0.654456,95.0235,4.36057,3.03224,1.07201,4.38648,14.6823,3.72418,0.233077,0.0839752,0.217834,0.3855,0.303699,0.369095,0.295369,0.672795,0.136018,6.79412,0.284241,0.392356,0.747407,45.2789,-6.26374,87.7619,1.13976,0.0969314,-5.152267813682556,1.0099003240466118,1.1123,520.1699829101562,1.4961,-0.977858,0.875754,1.4961,0.977858,3.83233,421.3,3.728318584,421.3,3.728318584,,,,,,,,,,,,,,,,,,,"Zach McKinstry","19392",656716
"Cedric Mullins","TBR",111.162,449.922,399.6,89.6842,55.5402,18.4905,1.81424,13.8392,52.8941,49.1971,40.6708,0.314256,101.825,3.65632,3.66935,2.32614,3.68107,18.7808,4.4842,0.224435,0.0903952,0.226317,0.399418,0.299402,0.383686,0.299085,0.683088,0.159251,5.91389,0.263713,-0.414809,1.26258,48.0586,-5.10323,90.164,0.847774,-1.42608,-4.382716059684753,-0.11426258087158203,1.09785,308.4599914550781,2.15681,0.346878,0.938605,2.15681,-0.346878,3.74853,459.1,4.136036036,459.1,4.136036036,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Jesús Sánchez","TOR",104.285,416.234,375.827,91.804,57.1659,18.4531,1.63374,14.5513,51.3239,48.8713,35.0327,0.97528,99.3526,2.85142,2.08877,0.434124,7.46666,9.44641,2.32228,0.244272,0.084166,0.238694,0.35261,0.3119,0.41822,0.316738,0.730121,0.173948,5.1648,0.292611,-0.235659,0.317217,50.4258,1.2445,103.336,0.081557,-0.32183,1.7182302549481392,-5.364398390054703,1.09269,533.1699829101562,2.37324,0.207049,0.499004,2.37324,-0.207049,4.33466,469.3,4.5125,469.3,4.5125,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Dylan Beavers","BAL",101.548,403.555,352.221,83.6423,52.9848,17.228,1.75059,11.6788,49.6022,42.2136,44.4964,0.886095,97.1517,2.39888,2.79129,1.64772,3.87101,10.3866,3.24132,0.237471,0.110261,0.24074,0.458009,0.324795,0.395797,0.316141,0.720592,0.158326,5.12808,0.292318,-0.0844358,0.0964152,48.6941,1.01099,103.766,0.0119795,-1.00919,1.8030733037739992,-5.49056339263916,1.04382,444.2200012207031,1.96876,-0.0729917,0.635471,1.96876,0.0729917,4.1527,440.5,4.31862745,440.5,4.31862745,,,,,,,,,,,,,,,,,,,"Dylan Beavers","31695",687637
"Colt Emerson","SEA",72.8173,287.305,256.512,60.1534,41.0984,12.7239,1.12964,5.20146,30.4053,28.8935,23.386,1.193,62.334,4.4212,2.3673,0.618423,4.90257,5.6576,1.23867,0.234506,0.081398,0.216961,0.375173,0.306818,0.35375,0.291151,0.660568,0.119244,5.01494,0.28719,-0.374232,0.177244,28.8379,-5.10939,91.6384,-0.196987,1.98589,-3.0283952802419662,3.2530667781829834,1.03471,999,2.8391,-0.579548,1.05281,2.8391,0.579548,3.59625,259,3.547945205,259,3.547945205,,,,,,,,,,,,,,,,,,,"Colt Emerson","sa3022923",806068
"Carson Williams","TBR",96.9831,376.784,339.718,72.1428,44.3626,13.5324,2.13627,12.1115,44.6699,41.8081,30.1945,0.288329,129.36,3.21359,1.82328,1.83407,4.87545,10.1187,3.19775,0.212361,0.0801376,0.343327,0.233414,0.281507,0.371727,0.285989,0.653234,0.159366,6.02791,0.300052,-0.18741,0.202686,36.2401,-8.27977,81.168,0.0152762,1.13883,-8.371066809631884,5.628786325454712,1.02412,999,2.94622,-0.759496,0.721574,2.94622,0.759496,4.0379,337.6,3.480412371,337.6,3.480412371,,,,,,,,,,,,,,,,,,,"Carson Williams","30038",700246
"Denzel Clarke","ATH",98.1147,376.45,339.717,76.2532,48.5928,16.4734,2.93571,8.25125,44.7883,33.748,26.9897,0.0324682,123.759,5.93912,1.63837,2.16561,4.69932,13.7662,2.56239,0.224461,0.0716953,0.328754,0.218082,0.291709,0.363102,0.288295,0.654811,0.138641,6.96503,0.324833,-0.352772,1.16593,36.9128,-7.56767,82.752,0.813154,2.52552,-6.860996186733246,4.03963315486908,1.01487,740.6300048828125,2.86735,-0.615398,0.97144,2.86735,0.615398,3.70475,341.5,3.484693877,341.5,3.484693877,,,,,,,,,,,,,,,,,,,"Denzel Clarke","29858",672016
"Jake Burger","TEX",129.485,528.421,488.303,117.438,69.2428,22.2769,0.992361,24.9264,61.1637,73.4492,27.3812,0.699506,130.965,8.15598,4.1286,0.451807,7.56846,1.59722,0.767913,0.240503,0.0518171,0.247842,0.209073,0.289744,0.44333,0.314237,0.733073,0.202827,2.80773,0.274891,-0.100413,-0.682135,62.944,0.506935,102.415,-0.782549,1.14529,0.721592128276825,-9.036132097244263,1.01012,252.50999450683594,2.06768,-1.00787,0.773342,2.06768,1.00787,3.96888,577.7,4.478294573,577.7,4.478294573,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
